Date,HDFCBANK,HINDUNILVR,RELIANCE,SUNPHARMA,TATAMOTORS,TCS,FUTCOM-OIL
2005-09-02,55.26348876953125,115.77303314208984,90.1782455444336,51.27768325805664,81.05841064453125,128.31484985351562,2954.0
2005-09-05,55.602203369140625,113.99293518066406,90.15975952148438,51.31815719604492,81.51083374023438,126.79190063476562,2931.0
2005-09-06,55.80195617675781,113.44525909423828,89.98076629638672,51.79564666748047,81.50261688232422,125.73096466064453,2902.0
2005-09-07,55.80195617675781,113.44525909423828,89.98076629638672,51.79564666748047,81.50261688232422,125.73096466064453,2843.0
2005-09-08,56.96143341064453,114.0271987915039,91.1843490600586,52.054630279541016,84.11023712158203,126.41788482666016,2798.0
2005-09-09,58.71583557128906,113.37679290771484,91.55470275878906,51.45573806762695,84.2582778930664,125.14659118652344,2802.0
2005-09-12,58.828731536865234,115.87567901611328,92.89408874511719,52.859886169433594,83.95394134521484,128.5846405029297,2784.0
2005-09-13,59.688568115234375,115.87567901611328,92.86941528320312,54.1790657043457,84.77654266357422,127.88336181640625,2777.0
2005-09-14,59.749351501464844,117.5188980102539,91.46830749511719,53.75012969970703,86.10092163085938,125.88388061523438,2828.0
2005-09-15,60.1228141784668,120.59976196289062,93.91873931884766,53.600406646728516,85.6155776977539,130.3558349609375,2841.0
2005-09-16,60.13151168823242,121.59248352050781,94.31993103027344,53.40617752075195,86.1749496459961,131.048095703125,2797.0
2005-09-19,61.52546310424805,121.28439331054688,94.33844757080078,54.06446838378906,86.8494644165039,130.73876953125,2926.0
2005-09-20,63.60554504394531,119.57281494140625,96.03585815429688,54.235469818115234,85.9363784790039,132.2042236328125,2895.0
2005-09-21,62.93245315551758,117.0738525390625,96.5666732788086,53.73061752319336,85.16315460205078,130.69381713867188,2953.0
2005-09-22,60.083736419677734,112.82908630371094,93.13483428955078,52.88376235961914,82.28406524658203,126.00072479248047,2914.0
2005-09-23,58.186031341552734,116.28649139404297,92.30773162841797,52.28118896484375,84.2994384765625,126.98966979980469,2821.0
2005-09-26,58.98941421508789,120.59976196289062,96.31976318359375,53.05882263183594,85.60734558105469,131.79434204101562,2867.0
2005-09-27,59.254302978515625,123.81758880615234,97.2764892578125,53.53518295288086,89.84371185302734,131.47059631347656,2845.0
2005-09-28,60.448524475097656,126.35074615478516,98.81339263916016,53.734683990478516,88.33015441894531,132.1178741455078,2938.0
2005-09-29,60.448524475097656,126.8642578125,99.7824935913086,53.07917404174805,88.17385864257812,132.4200439453125,2922.0
2005-09-30,59.506168365478516,124.02295684814453,97.96161651611328,54.47975540161133,87.89415740966797,133.2742156982422,2891.0
2005-10-03,58.767940521240234,127.27503204345703,98.04802703857422,53.42118835449219,91.0447006225586,134.6713409423828,2874.0
2005-10-04,61.65574645996094,126.0084228515625,99.57878112792969,53.99932861328125,93.57829284667969,133.93942260742188,2816.0
2005-10-05,61.02606201171875,123.68063354492188,99.01092529296875,53.90975570678711,93.97313690185547,132.1629180908203,2805.0
2005-10-06,59.2369384765625,119.84668731689453,97.6282958984375,53.06289291381836,91.39019012451172,128.0865478515625,2731.0
2005-10-07,58.93295669555664,123.30411529541016,97.32586669921875,52.753482818603516,89.87661743164062,129.89723205566406,2725.0
